"student_name","student_id","student_email","programme","year","address","contact","module_id","module_name","module_leader","lecturer1","lecturer2","faculty","building","room","exam_mark","coursework1","coursework2","coursework3"
"Regina Larson","115493358","RL8Y24@UoNEHT.ac.uk","German","3","USNS Huff FPO AA 39253","","GER3402","Practical Creative Writing","Bruce Schneider","Alexandra Thomas","Brian Willis","Faculty of Languages","B76","R2002","2","4","10",""
"Regina Larson","115493358","RL8Y24@UoNEHT.ac.uk","German","3","USNS Huff FPO AA 39253","","GER3403","Practical Rhetoric","Jeffrey Daniels","","","Faculty of Languages","B83","R1002","36","","",""
"Regina Larson","115493358","RL8Y24@UoNEHT.ac.uk","German","3","USNS Huff FPO AA 39253","","GER3404","Practical German Literature","Alexandra Thomas","","","Faculty of Languages","B98","R7049","","37","48",""
"William Vargas","115509219","WV1Y24@UoNEHT.ac.uk","German","3","78513 David Circle South Elizabeth, CT 79725","001-968-642-6504","GER3401","Practical Formal Speech","Erik Edwards","Larry Carroll","","Faculty of Languages","B53","R4011","19","6","10",""
"William Vargas","115509219","WV1Y24@UoNEHT.ac.uk","German","3","78513 David Circle South Elizabeth, CT 79725","001-968-642-6504","GER3402","Practical Creative Writing","Bruce Schneider","Alexandra Thomas","Brian Willis","Faculty of Languages","B76","R2002","48","1","4",""
"William Vargas","115509219","WV1Y24@UoNEHT.ac.uk","German","3","78513 David Circle South Elizabeth, CT 79725","001-968-642-6504","GER3403","Practical Rhetoric","Jeffrey Daniels","","","Faculty of Languages","B83","R1002","75","","",""
"William Vargas","115509219","WV1Y24@UoNEHT.ac.uk","German","3","78513 David Circle South Elizabeth, CT 79725","001-968-642-6504","GER3404","Practical German Literature","Alexandra Thomas","","","Faculty of Languages","B98","R7049","","48","45",""
"Kelly Morgan","115569157","KM13Y24@UoNEHT.ac.uk","German","3","44253 Michelle Trafficway Suite 452 New Sherrimouth, GU 22274","","GER3401","Practical Formal Speech","Erik Edwards","Larry Carroll","","Faculty of Languages","B53","R4011","0","4","7",""
"Kelly Morgan","115569157","KM13Y24@UoNEHT.ac.uk","German","3","44253 Michelle Trafficway Suite 452 New Sherrimouth, GU 22274","","GER3402","Practical Creative Writing","Bruce Schneider","Alexandra Thomas","Brian Willis","Faculty of Languages","B76","R2002","5","6","6",""
"Kelly Morgan","115569157","KM13Y24@UoNEHT.ac.uk","German","3","44253 Michelle Trafficway Suite 452 New Sherrimouth, GU 22274","","GER3403","Practical Rhetoric","Jeffrey Daniels","","","Faculty of Languages","B83","R1002","98","","",""
"Kelly Morgan","115569157","KM13Y24@UoNEHT.ac.uk","German","3","44253 Michelle Trafficway Suite 452 New Sherrimouth, GU 22274","","GER3404","Practical German Literature","Alexandra Thomas","","","Faculty of Languages","B98","R7049","","47","20",""
"Chris Kelley","115592010","CK4Y24@UoNEHT.ac.uk","German","3","774 Stephens Garden East Timothybury, MN 76606","+1-909-301-6599x337","GER3401","Practical Formal Speech","Erik Edwards","Larry Carroll","","Faculty of Languages","B53","R4011","52","9","5",""
"Chris Kelley","115592010","CK4Y24@UoNEHT.ac.uk","German","3","774 Stephens Garden East Timothybury, MN 76606","+1-909-301-6599x337","GER3402","Practical Creative Writing","Bruce Schneider","Alexandra Thomas","Brian Willis","Faculty of Languages","B76","R2002","12","7","6",""
"Chris Kelley","115592010","CK4Y24@UoNEHT.ac.uk","German","3","774 Stephens Garden East Timothybury, MN 76606","+1-909-301-6599x337","GER3403","Practical Rhetoric","Jeffrey Daniels","","","Faculty of Languages","B83","R1002","61","","",""
"Chris Kelley","115592010","CK4Y24@UoNEHT.ac.uk","German","3","774 Stephens Garden East Timothybury, MN 76606","+1-909-301-6599x337","GER3404","Practical German Literature","Alexandra Thomas","","","Faculty of Languages","B98","R7049","","30","25",""
"Kayla Bates","115625103","KB12Y24@UoNEHT.ac.uk","German","3","5149 Sandoval Lodge North Gloria, FM 10384","(458)433-9420","GER3401","Practical Formal Speech","Erik Edwards","Larry Carroll","","Faculty of Languages","B53","R4011","61","1","8",""
"Kayla Bates","115625103","KB12Y24@UoNEHT.ac.uk","German","3","5149 Sandoval Lodge North Gloria, FM 10384","(458)433-9420","GER3402","Practical Creative Writing","Bruce Schneider","Alexandra Thomas","Brian Willis","Faculty of Languages","B76","R2002","77","9","3",""
"Kayla Bates","115625103","KB12Y24@UoNEHT.ac.uk","German","3","5149 Sandoval Lodge North Gloria, FM 10384","(458)433-9420","GER3403","Practical Rhetoric","Jeffrey Daniels","","","Faculty of Languages","B83","R1002","11","","",""
"Kayla Bates","115625103","KB12Y24@UoNEHT.ac.uk","German","3","5149 Sandoval Lodge North Gloria, FM 10384","(458)433-9420","GER3404","Practical German Literature","Alexandra Thomas","","","Faculty of Languages","B98","R7049","","0","30",""
"Jennifer Martin","115631679","JM33Y24@UoNEHT.ac.uk","German","3","214 Sarah Oval Apt. 031 Mckeefort, FL 74740","989-350-1946","GER3401","Practical Formal Speech","Erik Edwards","Larry Carroll","","Faculty of Languages","B53","R4011","51","7","7",""
"Jennifer Martin","115631679","JM33Y24@UoNEHT.ac.uk","German","3","214 Sarah Oval Apt. 031 Mckeefort, FL 74740","989-350-1946","GER3402","Practical Creative Writing","Bruce Schneider","Alexandra Thomas","Brian Willis","Faculty of Languages","B76","R2002","24","0","2",""
"Jennifer Martin","115631679","JM33Y24@UoNEHT.ac.uk","German","3","214 Sarah Oval Apt. 031 Mckeefort, FL 74740","989-350-1946","GER3403","Practical Rhetoric","Jeffrey Daniels","","","Faculty of Languages","B83","R1002","40","","",""
"Jennifer Martin","115631679","JM33Y24@UoNEHT.ac.uk","German","3","214 Sarah Oval Apt. 031 Mckeefort, FL 74740","989-350-1946","GER3404","Practical German Literature","Alexandra Thomas","","","Faculty of Languages","B98","R7049","","48","44",""
"Michelle Ward","115660204","MW24Y24@UoNEHT.ac.uk","German","3","83514 Cheryl Hollow Apt. 107 Thompsonburgh, CO 27941","637-575-8628x815","GER3401","Practical Formal Speech","Erik Edwards","Larry Carroll","","Faculty of Languages","B53","R4011","69","1","7",""
"Michelle Ward","115660204","MW24Y24@UoNEHT.ac.uk","German","3","83514 Cheryl Hollow Apt. 107 Thompsonburgh, CO 27941","637-575-8628x815","GER3402","Practical Creative Writing","Bruce Schneider","Alexandra Thomas","Brian Willis","Faculty of Languages","B76","R2002","78","0","7",""
"Michelle Ward","115660204","MW24Y24@UoNEHT.ac.uk","German","3","83514 Cheryl Hollow Apt. 107 Thompsonburgh, CO 27941","637-575-8628x815","GER3403","Practical Rhetoric","Jeffrey Daniels","","","Faculty of Languages","B83","R1002","79","","",""
"Michelle Ward","115660204","MW24Y24@UoNEHT.ac.uk","German","3","83514 Cheryl Hollow Apt. 107 Thompsonburgh, CO 27941","637-575-8628x815","GER3404","Practical German Literature","Alexandra Thomas","","","Faculty of Languages","B98","R7049","","2","9",""
"Steven Gonzalez","115698348","SG15Y24@UoNEHT.ac.uk","German","3","0773 Robert Glens Apt. 951 Jeffreyton, NM 25356","(496)613-1018","GER3401","Practical Formal Speech","Erik Edwards","Larry Carroll","","Faculty of Languages","B53","R4011","57","0","7",""
"Steven Gonzalez","115698348","SG15Y24@UoNEHT.ac.uk","German","3","0773 Robert Glens Apt. 951 Jeffreyton, NM 25356","(496)613-1018","GER3402","Practical Creative Writing","Bruce Schneider","Alexandra Thomas","Brian Willis","Faculty of Languages","B76","R2002","50","1","2",""
"Steven Gonzalez","115698348","SG15Y24@UoNEHT.ac.uk","German","3","0773 Robert Glens Apt. 951 Jeffreyton, NM 25356","(496)613-1018","GER3403","Practical Rhetoric","Jeffrey Daniels","","","Faculty of Languages","B83","R1002","45","","",""
"Steven Gonzalez","115698348","SG15Y24@UoNEHT.ac.uk","German","3","0773 Robert Glens Apt. 951 Jeffreyton, NM 25356","(496)613-1018","GER3404","Practical German Literature","Alexandra Thomas","","","Faculty of Languages","B98","R7049","","18","18",""
"Miguel George","115704212","MG10Y24@UoNEHT.ac.uk","German","3","347 Burton Inlet Apt. 323 Lake Carlview, PW 07688","7847975826","GER3401","Practical Formal Speech","Erik Edwards","Larry Carroll","","Faculty of Languages","B53","R4011","50","8","7",""
"Miguel George","115704212","MG10Y24@UoNEHT.ac.uk","German","3","347 Burton Inlet Apt. 323 Lake Carlview, PW 07688","7847975826","GER3402","Practical Creative Writing","Bruce Schneider","Alexandra Thomas","Brian Willis","Faculty of Languages","B76","R2002","80","2","0",""
"Miguel George","115704212","MG10Y24@UoNEHT.ac.uk","German","3","347 Burton Inlet Apt. 323 Lake Carlview, PW 07688","7847975826","GER3403","Practical Rhetoric","Jeffrey Daniels","","","Faculty of Languages","B83","R1002","47","","",""
"Miguel George","115704212","MG10Y24@UoNEHT.ac.uk","German","3","347 Burton Inlet Apt. 323 Lake Carlview, PW 07688","7847975826","GER3404","Practical German Literature","Alexandra Thomas","","","Faculty of Languages","B98","R7049","","4","46",""
"Elizabeth Evans","115742531","EE1Y24@UoNEHT.ac.uk","German","3","2489 Cindy Ports Port Courtneychester, TN 33256","001-643-530-9663","GER3401","Practical Formal Speech","Erik Edwards","Larry Carroll","","Faculty of Languages","B53","R4011","80","8","2",""
"Elizabeth Evans","115742531","EE1Y24@UoNEHT.ac.uk","German","3","2489 Cindy Ports Port Courtneychester, TN 33256","001-643-530-9663","GER3402","Practical Creative Writing","Bruce Schneider","Alexandra Thomas","Brian Willis","Faculty of Languages","B76","R2002","24","3","4",""
"Elizabeth Evans","115742531","EE1Y24@UoNEHT.ac.uk","German","3","2489 Cindy Ports Port Courtneychester, TN 33256","001-643-530-9663","GER3403","Practical Rhetoric","Jeffrey Daniels","","","Faculty of Languages","B83","R1002","46","","",""
"Elizabeth Evans","115742531","EE1Y24@UoNEHT.ac.uk","German","3","2489 Cindy Ports Port Courtneychester, TN 33256","001-643-530-9663","GER3404","Practical German Literature","Alexandra Thomas","","","Faculty of Languages","B98","R7049","","0","43",""
"Seth Morales","115749882","SM20Y24@UoNEHT.ac.uk","German","3","USCGC Thomas FPO AP 64653","+1-321-603-8153x8269","GER3401","Practical Formal Speech","Erik Edwards","Larry Carroll","","Faculty of Languages","B53","R4011","71","9","3",""
"Seth Morales","115749882","SM20Y24@UoNEHT.ac.uk","German","3","USCGC Thomas FPO AP 64653","+1-321-603-8153x8269","GER3402","Practical Creative Writing","Bruce Schneider","Alexandra Thomas","Brian Willis","Faculty of Languages","B76","R2002","77","10","10",""
"Seth Morales","115749882","SM20Y24@UoNEHT.ac.uk","German","3","USCGC Thomas FPO AP 64653","+1-321-603-8153x8269","GER3403","Practical Rhetoric","Jeffrey Daniels","","","Faculty of Languages","B83","R1002","73","","",""
"Seth Morales","115749882","SM20Y24@UoNEHT.ac.uk","German","3","USCGC Thomas FPO AP 64653","+1-321-603-8153x8269","GER3404","Practical German Literature","Alexandra Thomas","","","Faculty of Languages","B98","R7049","","34","13",""
"Patricia Gray","115805968","PG2Y24@UoNEHT.ac.uk","German","3","6903 Michelle Ramp Suite 926 East Randallport, UT 19684","(723)299-9918","GER3401","Practical Formal Speech","Erik Edwards","Larry Carroll","","Faculty of Languages","B53","R4011","74","9","10",""
"Patricia Gray","115805968","PG2Y24@UoNEHT.ac.uk","German","3","6903 Michelle Ramp Suite 926 East Randallport, UT 19684","(723)299-9918","GER3402","Practical Creative Writing","Bruce Schneider","Alexandra Thomas","Brian Willis","Faculty of Languages","B76","R2002","5","9","0",""
"Patricia Gray","115805968","PG2Y24@UoNEHT.ac.uk","German","3","6903 Michelle Ramp Suite 926 East Randallport, UT 19684","(723)299-9918","GER3403","Practical Rhetoric","Jeffrey Daniels","","","Faculty of Languages","B83","R1002","5","","",""
"Patricia Gray","115805968","PG2Y24@UoNEHT.ac.uk","German","3","6903 Michelle Ramp Suite 926 East Randallport, UT 19684","(723)299-9918","GER3404","Practical German Literature","Alexandra Thomas","","","Faculty of Languages","B98","R7049","","6","32",""
"Robert Collins","115826728","RC10Y24@UoNEHT.ac.uk","German","3","64676 Middleton Brook Suite 762 New Craighaven, OH 27013","","GER3401","Practical Formal Speech","Erik Edwards","Larry Carroll","","Faculty of Languages","B53","R4011","8","0","2",""
"Robert Collins","115826728","RC10Y24@UoNEHT.ac.uk","German","3","64676 Middleton Brook Suite 762 New Craighaven, OH 27013","","GER3402","Practical Creative Writing","Bruce Schneider","Alexandra Thomas","Brian Willis","Faculty of Languages","B76","R2002","20","9","4",""
"Robert Collins","115826728","RC10Y24@UoNEHT.ac.uk","German","3","64676 Middleton Brook Suite 762 New Craighaven, OH 27013","","GER3403","Practical Rhetoric","Jeffrey Daniels","","","Faculty of Languages","B83","R1002","72","","",""
"Robert Collins","115826728","RC10Y24@UoNEHT.ac.uk","German","3","64676 Middleton Brook Suite 762 New Craighaven, OH 27013","","GER3404","Practical German Literature","Alexandra Thomas","","","Faculty of Languages","B98","R7049","","27","17",""
"Robert Reeves","115843901","RR15Y24@UoNEHT.ac.uk","German","3","5196 Holt Route Craigton, MA 58720","","GER3401","Practical Formal Speech","Erik Edwards","Larry Carroll","","Faculty of Languages","B53","R4011","27","10","10",""
"Robert Reeves","115843901","RR15Y24@UoNEHT.ac.uk","German","3","5196 Holt Route Craigton, MA 58720","","GER3402","Practical Creative Writing","Bruce Schneider","Alexandra Thomas","Brian Willis","Faculty of Languages","B76","R2002","75","2","1",""
"Robert Reeves","115843901","RR15Y24@UoNEHT.ac.uk","German","3","5196 Holt Route Craigton, MA 58720","","GER3403","Practical Rhetoric","Jeffrey Daniels","","","Faculty of Languages","B83","R1002","71","","",""
"Robert Reeves","115843901","RR15Y24@UoNEHT.ac.uk","German","3","5196 Holt Route Craigton, MA 58720","","GER3404","Practical German Literature","Alexandra Thomas","","","Faculty of Languages","B98","R7049","","41","28",""
"Dawn Patterson","115874308","DP8Y24@UoNEHT.ac.uk","German","3","4579 Clark Orchard Apt. 022 Baileyburgh, FM 28116","(962)318-7550x8552","GER3401","Practical Formal Speech","Erik Edwards","Larry Carroll","","Faculty of Languages","B53","R4011","11","5","2",""
"Dawn Patterson","115874308","DP8Y24@UoNEHT.ac.uk","German","3","4579 Clark Orchard Apt. 022 Baileyburgh, FM 28116","(962)318-7550x8552","GER3402","Practical Creative Writing","Bruce Schneider","Alexandra Thomas","Brian Willis","Faculty of Languages","B76","R2002","2","9","6",""
"Dawn Patterson","115874308","DP8Y24@UoNEHT.ac.uk","German","3","4579 Clark Orchard Apt. 022 Baileyburgh, FM 28116","(962)318-7550x8552","GER3403","Practical Rhetoric","Jeffrey Daniels","","","Faculty of Languages","B83","R1002","23","","",""
"Dawn Patterson","115874308","DP8Y24@UoNEHT.ac.uk","German","3","4579 Clark Orchard Apt. 022 Baileyburgh, FM 28116","(962)318-7550x8552","GER3404","Practical German Literature","Alexandra Thomas","","","Faculty of Languages","B98","R7049","","34","9",""
"David Velez","115927443","DV4Y24@UoNEHT.ac.uk","German","3","78767 Deborah Crescent Jaredchester, SD 14917","(904)687-3199x319","GER3401","Practical Formal Speech","Erik Edwards","Larry Carroll","","Faculty of Languages","B53","R4011","29","3","9",""
"David Velez","115927443","DV4Y24@UoNEHT.ac.uk","German","3","78767 Deborah Crescent Jaredchester, SD 14917","(904)687-3199x319","GER3402","Practical Creative Writing","Bruce Schneider","Alexandra Thomas","Brian Willis","Faculty of Languages","B76","R2002","53","4","9",""
"David Velez","115927443","DV4Y24@UoNEHT.ac.uk","German","3","78767 Deborah Crescent Jaredchester, SD 14917","(904)687-3199x319","GER3403","Practical Rhetoric","Jeffrey Daniels","","","Faculty of Languages","B83","R1002","20","","",""
"David Velez","115927443","DV4Y24@UoNEHT.ac.uk","German","3","78767 Deborah Crescent Jaredchester, SD 14917","(904)687-3199x319","GER3404","Practical German Literature","Alexandra Thomas","","","Faculty of Languages","B98","R7049","","31","48",""
"Sandra Scott","115946687","SS17Y24@UoNEHT.ac.uk","German","3","946 Martinez Light West Chelseatown, KS 28778","001-383-785-4628","GER3401","Practical Formal Speech","Erik Edwards","Larry Carroll","","Faculty of Languages","B53","R4011","36","0","9",""
"Sandra Scott","115946687","SS17Y24@UoNEHT.ac.uk","German","3","946 Martinez Light West Chelseatown, KS 28778","001-383-785-4628","GER3402","Practical Creative Writing","Bruce Schneider","Alexandra Thomas","Brian Willis","Faculty of Languages","B76","R2002","51","3","4",""
"Sandra Scott","115946687","SS17Y24@UoNEHT.ac.uk","German","3","946 Martinez Light West Chelseatown, KS 28778","001-383-785-4628","GER3403","Practical Rhetoric","Jeffrey Daniels","","","Faculty of Languages","B83","R1002","97","","",""
"Sandra Scott","115946687","SS17Y24@UoNEHT.ac.uk","German","3","946 Martinez Light West Chelseatown, KS 28778","001-383-785-4628","GER3404","Practical German Literature","Alexandra Thomas","","","Faculty of Languages","B98","R7049","","50","14",""
"Lauren Torres","116042105","LT5Y24@UoNEHT.ac.uk","German","3","88162 Shirley Orchard Apt. 345 New Angelabury, WA 96547","434.300.2282","GER3401","Practical Formal Speech","Erik Edwards","Larry Carroll","","Faculty of Languages","B53","R4011","42","10","4",""
